,ticker,corp_name,market
2162,056080,유진로봇,KOSDAQ
2163,468760,유진스팩10호,KOSDAQ
2164,488060,유진스팩11호,KOSDAQ
2165,442130,유진스팩9호,KOSDAQ
2166,084370,유진테크,KOSDAQ
2167,240600,유진테크놀로지,KOSDAQ
2168,221800,유투바이오,KOSDAQ
2169,179900,유티아이,KOSDAQ
2170,263050,유틸렉스,KOSDAQ
2171,191410,육일씨엔에쓰,KOSDAQ
2172,372170,윤성에프앤씨,KOSDAQ
2173,146060,율촌,KOSDAQ
2174,072770,율호,KOSDAQ
2175,039020,이건홀딩스,KOSDAQ
2176,067920,이글루,KOSDAQ
2177,044960,이글벳,KOSDAQ
2178,303530,이노뎁,KOSDAQ
2179,296640,이노룰스,KOSDAQ
2180,302430,이노메트리,KOSDAQ
2181,462350,이노스페이스,KOSDAQ
2182,274400,이노시뮬레이션,KOSDAQ
2183,073490,이노와이어리스,KOSDAQ
2184,215790,이노인스트루먼트,KOSDAQ
2185,344860,이노진,KOSDAQ
2186,088390,이녹스,KOSDAQ
2187,272290,이녹스첨단소재,KOSDAQ
2188,053350,이니텍,KOSDAQ
2189,452400,이닉스,KOSDAQ
2190,264850,이랜시스,KOSDAQ
2191,054210,이랜텍,KOSDAQ
2192,009730,이렘,KOSDAQ
2193,065440,이루온,KOSDAQ
2194,115610,이미지스,KOSDAQ
2195,478110,이베스트스팩6호,KOSDAQ
2196,131400,이브이첨단소재,KOSDAQ
2197,351330,이삭엔지니어링,KOSDAQ
2198,080010,이상네트웍스,KOSDAQ
2199,086890,이수앱지스,KOSDAQ
2200,047560,이스트소프트,KOSDAQ
2201,900110,이스트아시아홀딩스,KOSDAQ
2202,239340,이스트에이드,KOSDAQ
2203,067010,이씨에스,KOSDAQ
2204,418620,이에이트,KOSDAQ
2205,456070,이엔셀,KOSDAQ
2206,102710,이엔에프테크놀로지,KOSDAQ
2207,041520,이엘씨,KOSDAQ
2208,063760,이엘피,KOSDAQ
2209,123570,이엠넷,KOSDAQ
2210,083470,이엠앤아이,KOSDAQ
2211,095190,이엠코리아,KOSDAQ
2212,091120,이엠텍,KOSDAQ
2213,039030,이오테크닉스,KOSDAQ
2214,294090,이오플로우,KOSDAQ
2215,088290,이원컴포텍,KOSDAQ
2216,353810,이지바이오,KOSDAQ
2217,099750,이지케어텍,KOSDAQ
2218,377330,이지트로닉스,KOSDAQ
2219,035810,이지홀딩스,KOSDAQ
2220,092130,이크레더블,KOSDAQ
2221,096040,이트론,KOSDAQ
2222,134060,이퓨쳐,KOSDAQ
2223,001840,이화공영,KOSDAQ
2224,024810,이화전기,KOSDAQ
2225,041830,인바디,KOSDAQ
2226,352940,인바이오,KOSDAQ
2227,079950,인베니아,KOSDAQ
2228,389470,인벤티지랩,KOSDAQ
2229,277410,인산가,KOSDAQ
2230,060150,인선이엔티,KOSDAQ
2231,033230,인성정보,KOSDAQ
2232,450520,인스웨이브시스템즈,KOSDAQ
2233,465480,인스피언,KOSDAQ
2234,037330,인지디스플레,KOSDAQ
2235,100030,인지소프트,KOSDAQ
2236,211050,인카금융서비스,KOSDAQ
2237,083640,인콘,KOSDAQ
2238,064090,인크레더블버즈,KOSDAQ
2239,216050,인크로스,KOSDAQ
2240,049070,인탑스,KOSDAQ
2241,119610,인터로조,KOSDAQ
2242,017250,인터엠,KOSDAQ
2243,051370,인터플렉스,KOSDAQ
2244,064290,인텍플러스,KOSDAQ
2245,189300,인텔리안테크,KOSDAQ
2246,150840,인트로메딕,KOSDAQ
2247,048530,인트론바이오,KOSDAQ
2248,115310,인포바인,KOSDAQ
2249,039290,인포뱅크,KOSDAQ
2250,071200,인피니트헬스케어,KOSDAQ
2251,101930,인화정공,KOSDAQ
2252,333430,일승,KOSDAQ
2253,068330,일신바이오,KOSDAQ
2254,178780,일월지엠엘,KOSDAQ
2255,019540,일지테크,KOSDAQ
2256,094820,일진파워,KOSDAQ
2257,950140,잉글우드랩,KOSDAQ
2258,049550,잉크테크,KOSDAQ
2259,389020,자람테크놀로지,KOSDAQ
2260,254120,자비스,KOSDAQ
2261,043910,자연과환경,KOSDAQ
2262,234920,자이글,KOSDAQ
2263,289220,자이언트스텝,KOSDAQ
2264,174880,장원테크,KOSDAQ
2265,049630,재영솔루텍,KOSDAQ
2266,417840,저스템,KOSDAQ
2267,110020,전진바이오팜,KOSDAQ
2268,208140,정다운,KOSDAQ
2269,040420,정상제이엘에스,KOSDAQ
2270,045510,정원엔시스,KOSDAQ
2271,217190,제너셈,KOSDAQ
2272,095700,제넥신,KOSDAQ
2273,072520,제넨바이오,KOSDAQ
2274,122310,제노레이,KOSDAQ
2275,361390,제노코,KOSDAQ
2276,225220,제놀루션,KOSDAQ
2277,123330,제닉,KOSDAQ
2278,381620,제닉스,KOSDAQ
2279,159580,제로투세븐,KOSDAQ
2280,147830,제룡산업,KOSDAQ
2281,033100,제룡전기,KOSDAQ
2282,079370,제우스,KOSDAQ
2283,054950,제이브이엠,KOSDAQ
2284,023440,제이스코홀딩스,KOSDAQ
2285,090470,제이스텍,KOSDAQ
2286,137950,제이씨케미칼,KOSDAQ
2287,033320,제이씨현시스템,KOSDAQ
2288,417500,제이아이테크,KOSDAQ
2289,204270,제이앤티씨,KOSDAQ
2290,127120,제이에스링크,KOSDAQ
2291,026040,제이에스티나,KOSDAQ
2292,452160,제이엔비,KOSDAQ
2293,126880,제이엔케이글로벌,KOSDAQ
2294,322510,제이엘케이,KOSDAQ
2295,033050,제이엠아이,KOSDAQ
2296,094970,제이엠티,KOSDAQ
2297,418550,제이오,KOSDAQ
2298,420570,제이투케이바이오,KOSDAQ
2299,089790,제이티,KOSDAQ
2300,052670,제일바이오,KOSDAQ
2301,412540,제일엠앤에스,KOSDAQ
2302,199820,제일일렉트릭,KOSDAQ
2303,038010,제일테크노스,KOSDAQ
2304,276730,제주맥주,KOSDAQ
2305,080220,제주반도체,KOSDAQ
2306,216080,제테마,KOSDAQ
2307,229000,젠큐릭스,KOSDAQ
2308,082270,젬백스,KOSDAQ
2309,044060,조광ILI,KOSDAQ
2310,034940,조아제약,KOSDAQ
2311,067000,조이시티,KOSDAQ
2312,033340,좋은사람들,KOSDAQ
2313,036930,주성엔지니어링,KOSDAQ
2314,072020,중앙백신,KOSDAQ
2315,000440,중앙에너비스,KOSDAQ
2316,051980,중앙첨단소재,KOSDAQ
2317,228760,지노믹트리,KOSDAQ
2318,314130,지놈앤컴퍼니,KOSDAQ
2319,389030,지니너스,KOSDAQ
2320,263860,지니언스,KOSDAQ
2321,303030,지니틱스,KOSDAQ
2322,036180,지더블유바이텍,KOSDAQ
2323,208350,지란지교시큐리티,KOSDAQ
2324,144510,지씨셀,KOSDAQ
2325,358570,지아이이노베이션,KOSDAQ
2326,382480,지아이텍,KOSDAQ
2327,382800,지앤비에스 에코,KOSDAQ
2328,051160,지어소프트,KOSDAQ
2329,053050,지에스이,KOSDAQ
2330,119850,지엔씨에너지,KOSDAQ
2331,065060,지엔코,KOSDAQ
2332,204840,지엘팜텍,KOSDAQ
2333,311320,지오엘리먼트,KOSDAQ
2334,388050,지투파워,KOSDAQ
2335,018120,진로발효,KOSDAQ
2336,109820,진매트릭스,KOSDAQ
2337,086060,진바이오텍,KOSDAQ
2338,036890,진성티이씨,KOSDAQ
2339,363250,진시스템,KOSDAQ
2340,007370,진양제약,KOSDAQ
2341,285800,진영,KOSDAQ
2342,085660,차바이오텍,KOSDAQ
2343,261780,차백신연구소,KOSDAQ
2344,351870,차이커뮤니케이션,KOSDAQ
2345,094850,참좋은여행,KOSDAQ
2346,004650,창해에탄올,KOSDAQ
2347,278280,천보,KOSDAQ
2348,362320,청담글로벌,KOSDAQ
2349,066360,체리부로,KOSDAQ
2350,047820,초록뱀미디어,KOSDAQ
2351,094360,칩스앤미디어,KOSDAQ
2352,016920,카스,KOSDAQ
2353,284620,카이노스메드,KOSDAQ
2354,293490,카카오게임즈,KOSDAQ
2355,140430,카티스,KOSDAQ
2356,042000,카페24,KOSDAQ
2357,313760,캐리,KOSDAQ
2358,317530,캐리소프트,KOSDAQ
2359,071850,캐스텍코리아,KOSDAQ
2360,210120,캔버스엔,KOSDAQ
2361,050110,캠시스,KOSDAQ
2362,452300,캡스톤파트너스,KOSDAQ
2363,451760,컨텍,KOSDAQ
2364,900310,컬러레이,KOSDAQ
2365,078340,컴투스,KOSDAQ
2366,063080,컴투스홀딩스,KOSDAQ
2367,307930,컴퍼니케이,KOSDAQ
2368,079190,케스피온,KOSDAQ
2369,263700,케어랩스,KOSDAQ
2370,214370,케어젠,KOSDAQ
2371,221980,케이디켐,KOSDAQ
2372,038530,케이바이오,KOSDAQ
2373,192250,케이사인,KOSDAQ
2374,431190,케이쓰리아이,KOSDAQ
2375,115500,케이씨에스,KOSDAQ
2376,089150,케이씨티,KOSDAQ
2377,025880,케이씨피드,KOSDAQ
2378,093320,케이아이엔엑스,KOSDAQ
2379,093640,케이알엠,KOSDAQ
2380,073010,케이에스피,KOSDAQ
2381,105330,케이엔더블유,KOSDAQ
2382,053080,케이엔솔,KOSDAQ
2383,199430,케이엔알시스템,KOSDAQ
2384,432470,케이엔에스,KOSDAQ
2385,272110,케이엔제이,KOSDAQ
2386,039420,케이엘넷,KOSDAQ
2387,083550,케이엠,KOSDAQ
2388,032500,케이엠더블유,KOSDAQ
2389,225430,케이엠제약,KOSDAQ
2390,102370,케이옥션,KOSDAQ
2391,068100,케이웨더,KOSDAQ
2392,106080,케이이엠텍,KOSDAQ
2393,036030,케이티알파,KOSDAQ
2394,064820,케이프,KOSDAQ
2395,024880,케이피에프,KOSDAQ
2396,042040,케이피엠테크,KOSDAQ
2397,054410,케이피티유,KOSDAQ
2398,258610,케일럼,KOSDAQ
2399,274090,켄코아에어로스페이스,KOSDAQ
2400,089010,켐트로닉스,KOSDAQ
2401,220260,켐트로스,KOSDAQ
2402,052400,코나아이,KOSDAQ
2403,402030,코난테크놀로지,KOSDAQ
2404,391710,코닉오토메이션,KOSDAQ
2405,046070,코다코,KOSDAQ
2406,047770,코데즈컴바인,KOSDAQ
2407,080530,코디,KOSDAQ
2408,104540,코렌텍,KOSDAQ
2409,027050,코리아나,KOSDAQ
2410,190650,코리아에셋투자증권,KOSDAQ
2411,123410,코리아에프티,KOSDAQ
2412,036690,코맥스,KOSDAQ
2413,049430,코메론,KOSDAQ
2414,183300,코미코,KOSDAQ
2415,041960,코미팜,KOSDAQ
2416,089890,코세스,KOSDAQ
2417,360350,코셈,KOSDAQ
2418,082660,코스나인,KOSDAQ
2419,222040,코스맥스엔비티,KOSDAQ
2420,241710,코스메카코리아,KOSDAQ
2421,355150,코스텍시스,KOSDAQ
2422,166480,코아스템켐온,KOSDAQ
2423,045970,코아시아,KOSDAQ
2424,196450,코아시아씨엠,KOSDAQ
2425,384470,코어라인소프트,KOSDAQ
2426,029960,코엔텍,KOSDAQ
2427,102940,코오롱생명과학,KOSDAQ
2428,950160,코오롱티슈진,KOSDAQ
2429,033290,코웰패션,KOSDAQ
2430,056360,코위버,KOSDAQ
2431,282880,코윈테크,KOSDAQ
2432,121850,코이즈,KOSDAQ
2433,448710,코츠테크놀로지,KOSDAQ
2434,126730,코칩,KOSDAQ
2435,015710,코콤,KOSDAQ
2436,052330,코텍,KOSDAQ
2437,322780,코퍼스코리아,KOSDAQ
2438,200130,콜마비앤에이치,KOSDAQ
2439,294570,쿠콘,KOSDAQ
2440,317690,퀀타매트릭스,KOSDAQ
2441,227100,퀀텀온,KOSDAQ
2442,432720,퀄리타스반도체,KOSDAQ
2443,365270,큐라클,KOSDAQ
2444,348080,큐라티스,KOSDAQ
2445,060280,큐렉소,KOSDAQ
2446,372320,큐로셀,KOSDAQ
2447,051780,큐로홀딩스,KOSDAQ
2448,115180,큐리언트,KOSDAQ
2449,445680,큐리옥스바이오시스템즈,KOSDAQ
2450,182360,큐브엔터,KOSDAQ
2451,405100,큐알티,KOSDAQ
2452,066310,큐에스아이,KOSDAQ
2453,016600,큐캐피탈,KOSDAQ
2454,355390,크라우드웍스,KOSDAQ
2455,096240,크레버스,KOSDAQ
2456,040350,크레오에스지,KOSDAQ
2457,110790,크리스에프앤씨,KOSDAQ
2458,900250,크리스탈신소재,KOSDAQ
2459,045520,크린앤사이언스,KOSDAQ
2460,214150,클래시스,KOSDAQ
2461,466100,클로봇,KOSDAQ
2462,237880,클리오,KOSDAQ
2463,139670,키네마스터,KOSDAQ
2464,487720,키움제10호스팩,KOSDAQ
2465,489480,키움제11호스팩,KOSDAQ
2466,446840,키움제8호스팩,KOSDAQ
2467,054780,키이스트,KOSDAQ
2468,256940,킵스파마,KOSDAQ
2469,219130,타이거일렉,KOSDAQ
2470,336680,탑런토탈솔루션,KOSDAQ
2471,360070,탑머티리얼,KOSDAQ
2472,065130,탑엔지니어링,KOSDAQ
2473,134580,탑코미디어,KOSDAQ
2474,023160,태광,KOSDAQ
2475,323280,태성,KOSDAQ
2476,053620,태양,KOSDAQ
2477,044490,태웅,KOSDAQ
2478,124560,태웅로직스,KOSDAQ
2479,191420,테고사이언스,KOSDAQ
2480,073640,테라사이언스,KOSDAQ
2481,066700,테라젠이텍스,KOSDAQ
2482,095610,테스,KOSDAQ
2483,064520,테크엘,KOSDAQ
2484,089030,테크윙,KOSDAQ
2485,054450,텔레칩스,KOSDAQ
2486,200230,텔콘RF제약,KOSDAQ
2487,393210,토마토시스템,KOSDAQ
2488,475960,토모큐브,KOSDAQ
2489,215480,토박스코리아,KOSDAQ
2490,051360,토비스,KOSDAQ
2491,045340,토탈소프트,KOSDAQ
2492,108230,톱텍,KOSDAQ
2493,079970,투비소프트,KOSDAQ
2494,199800,툴젠,KOSDAQ
2495,417790,트루엔,KOSDAQ
2496,290090,트윔,KOSDAQ
2497,026150,특수건설,KOSDAQ
2498,464280,티디에스팜,KOSDAQ
2499,117730,티로보틱스,KOSDAQ
2500,033830,티비씨,KOSDAQ
2501,057680,티사이언티픽,KOSDAQ
2502,204610,티쓰리,KOSDAQ
2503,064760,티씨케이,KOSDAQ
2504,246710,티앤알바이오팹,KOSDAQ
2505,340570,티앤엘,KOSDAQ
2506,043220,티에스넥스젠,KOSDAQ
2507,277880,티에스아이,KOSDAQ
2508,131290,티에스이,KOSDAQ
2509,425420,티에프이,KOSDAQ
2510,484810,티엑스알로보틱스,KOSDAQ
2511,131100,티엔엔터테인먼트,KOSDAQ
2512,356860,티엘비,KOSDAQ
2513,321550,티움바이오,KOSDAQ
2514,425040,티이엠씨,KOSDAQ
2515,241790,티이엠씨씨엔에스,KOSDAQ
2516,104480,티케이케미칼,KOSDAQ
2517,081150,티플랙스,KOSDAQ
2518,130740,티피씨글로벌,KOSDAQ
2519,084730,팅크웨어,KOSDAQ
2520,440110,파두,KOSDAQ
2521,033540,파라텍,KOSDAQ
2522,388870,파로스아이바이오,KOSDAQ
2523,043200,파루,KOSDAQ
2524,214450,파마리서치,KOSDAQ
2525,208340,파멥신,KOSDAQ
2526,177830,파버나인,KOSDAQ
2527,037070,파세코,KOSDAQ
2528,150900,파수,KOSDAQ
2529,037030,파워넷,KOSDAQ
2530,047310,파워로직스,KOSDAQ
2531,368770,파이버프로,KOSDAQ
2532,170790,파이오링크,KOSDAQ
2533,049120,파인디앤씨,KOSDAQ
2534,038950,파인디지털,KOSDAQ
2535,387570,파인메딕스,KOSDAQ
2536,441270,파인엠텍,KOSDAQ
2537,106240,파인테크닉스,KOSDAQ
2538,131760,파인텍,KOSDAQ
2539,065690,파커스,KOSDAQ
2540,140860,파크시스템스,KOSDAQ
2541,091700,파트론,KOSDAQ
2542,032800,판타지오,KOSDAQ
2543,318010,팜스빌,KOSDAQ
2544,027710,팜스토리,KOSDAQ
2545,225590,패션플랫폼,KOSDAQ
2546,054300,팬스타엔터프라이즈,KOSDAQ
2547,068050,팬엔터테인먼트,KOSDAQ
2548,222110,팬젠,KOSDAQ
2549,271830,팸텍,KOSDAQ
2550,263750,펄어비스,KOSDAQ
2551,251970,펌텍코리아,KOSDAQ
2552,168360,펨트론,KOSDAQ
2553,087010,펩트론,KOSDAQ
2554,064800,포니링크,KOSDAQ
2555,119500,포메탈,KOSDAQ
2556,389140,포바이포,KOSDAQ
2557,105760,포스뱅크,KOSDAQ
2558,009520,포스코엠텍,KOSDAQ
2559,189690,포시에스,KOSDAQ
2560,318020,포인트모바일,KOSDAQ
2561,256630,포인트엔지니어링,KOSDAQ
2562,331380,포커스에이치엔에스,KOSDAQ
2563,472850,폰드그룹,KOSDAQ
2564,039980,폴라리스AI,KOSDAQ
2565,041910,폴라리스AI파마,KOSDAQ
2566,234100,폴라리스세원,KOSDAQ
2567,041020,폴라리스오피스,KOSDAQ
2568,114630,폴라리스우노,KOSDAQ
2569,290720,푸드나무,KOSDAQ
2570,005670,푸드웰,KOSDAQ
2571,094940,푸른기술,KOSDAQ
2572,057880,푸른소나무,KOSDAQ
2573,007330,푸른저축은행,KOSDAQ
2574,093380,풍강,KOSDAQ
2575,023900,풍국주정,KOSDAQ
2576,371950,풍원정밀,KOSDAQ
2577,370090,퓨런티어,KOSDAQ
2578,445180,퓨릿,KOSDAQ
2579,151910,퓨처코어,KOSDAQ
2580,220100,퓨쳐켐,KOSDAQ
2581,035200,프럼파스트,KOSDAQ
2582,334970,프레스티지바이오로직스,KOSDAQ
2583,321260,프로이천,KOSDAQ
2584,053610,프로텍,KOSDAQ
2585,303360,프로티아,KOSDAQ
2586,377220,프롬바이오,KOSDAQ
2587,335810,프리시젼바이오,KOSDAQ
2588,053160,프리엠스,KOSDAQ
2589,405000,플라즈맵,KOSDAQ
2590,041590,플래스크,KOSDAQ
2591,367000,플래티어,KOSDAQ
2592,075130,플랜티넷,KOSDAQ
2593,237820,플레이디,KOSDAQ
2594,023770,플레이위드,KOSDAQ
2595,019570,플루토스,KOSDAQ
2596,300080,플리토,KOSDAQ
2597,033790,피노,KOSDAQ
2598,032580,피델릭스,KOSDAQ
2599,051380,피씨디렉트,KOSDAQ
2600,241820,피씨엘,KOSDAQ
2601,452450,피아이이,KOSDAQ
2602,237750,피앤씨테크,KOSDAQ
2603,460940,피앤에스미캐닉스,KOSDAQ
2604,319660,피에스케이,KOSDAQ
2605,031980,피에스케이홀딩스,KOSDAQ
2606,002230,피에스텍,KOSDAQ
2607,043370,피에이치에이,KOSDAQ
2608,239890,피엔에이치테크,KOSDAQ
2609,347740,피엔케이피부임상연구센타,KOSDAQ
2610,137400,피엔티,KOSDAQ
2611,257370,피엔티엠에스,KOSDAQ
2612,147760,피엠티,KOSDAQ
2613,128660,피제이메탈,KOSDAQ
2614,006140,피제이전자,KOSDAQ
2615,376180,피코그램,KOSDAQ
2616,304840,피플바이오,KOSDAQ
2617,087600,픽셀플러스,KOSDAQ
2618,291810,핀텔,KOSDAQ
2619,378340,필에너지,KOSDAQ
2620,161580,필옵틱스,KOSDAQ
2621,347770,핌스,KOSDAQ
2622,163730,핑거,KOSDAQ
2623,417180,핑거스토리,KOSDAQ
2624,446750,하나26호스팩,KOSDAQ
2625,448370,하나27호스팩,KOSDAQ
2626,454750,하나28호스팩,KOSDAQ
2627,454640,하나29호스팩,KOSDAQ
2628,469880,하나30호스팩,KOSDAQ
2629,469900,하나31호스팩,KOSDAQ
2630,475240,하나32호스팩,KOSDAQ
2631,475250,하나33호스팩,KOSDAQ
2632,484130,하나34호스팩,KOSDAQ
2633,435620,하나금융25호스팩,KOSDAQ
2634,299030,하나기술,KOSDAQ
2635,067310,하나마이크론,KOSDAQ
2636,166090,하나머티리얼즈,KOSDAQ
2637,136480,하림,KOSDAQ
2638,003380,하림지주,KOSDAQ
2639,450330,하스,KOSDAQ
2640,101670,하이드로리튬,KOSDAQ
2641,365590,하이딥,KOSDAQ
2642,149980,하이로닉,KOSDAQ
2643,013030,하이록코리아,KOSDAQ
2644,126700,하이비젼시스템,KOSDAQ
2645,450050,하이제8호스팩,KOSDAQ
2646,160190,하이젠알앤엠,KOSDAQ
2647,221840,하이즈항공,KOSDAQ
2648,106190,하이텍팜,KOSDAQ
2649,065650,하이퍼코퍼레이션,KOSDAQ
2650,066130,하츠,KOSDAQ
2651,004590,한국가구,KOSDAQ
2652,039340,한국경제TV,KOSDAQ
2653,034950,한국기업평가,KOSDAQ
2654,222980,한국맥널티,KOSDAQ
2655,256840,한국비엔씨,KOSDAQ
2656,219750,한국비티비,KOSDAQ
2657,025550,한국선재,KOSDAQ
2658,017890,한국알콜,KOSDAQ
2659,080720,한국유니온제약,KOSDAQ
2660,063570,한국전자금융,KOSDAQ
2661,041460,한국전자인증,KOSDAQ
2662,101680,한국정밀기계,KOSDAQ
2663,039740,한국정보공학,KOSDAQ
2664,053300,한국정보인증,KOSDAQ
2665,025770,한국정보통신,KOSDAQ
2666,458610,한국제12호스팩,KOSDAQ
2667,464440,한국제13호스팩,KOSDAQ
2668,477530,한국제14호스팩,KOSDAQ
2669,479880,한국제15호스팩,KOSDAQ
2670,062970,한국첨단소재,KOSDAQ
2671,023760,한국캐피탈,KOSDAQ
2672,054040,한국컴퓨터,KOSDAQ
2673,021650,한국큐빅,KOSDAQ
2674,032300,한국파마,KOSDAQ
2675,037230,한국팩키지,KOSDAQ
2676,448900,한국피아이엠,KOSDAQ
2677,030520,한글과컴퓨터,KOSDAQ
2678,052600,한네트,KOSDAQ
2679,256150,한독크린텍,KOSDAQ
2680,092460,한라IMS,KOSDAQ
2681,452190,한빛레이저,KOSDAQ
2682,047080,한빛소프트,KOSDAQ
2683,452280,한선엔지니어링,KOSDAQ
2684,066980,한성크린텍,KOSDAQ
2685,114810,한솔아이원스,KOSDAQ
2686,070590,한솔인티큐브,KOSDAQ
2687,226440,한송네오텍,KOSDAQ
2688,042520,한스바이오메드,KOSDAQ
2689,430690,한싹,KOSDAQ
2690,078350,한양디지텍,KOSDAQ
2691,045100,한양이엔지,KOSDAQ
2692,320000,한울반도체,KOSDAQ
2693,091440,한울소재과학,KOSDAQ
2694,024740,한일단조,KOSDAQ
2695,005860,한일사료,KOSDAQ
2696,007770,한일화학,KOSDAQ
2697,198940,한주라이트메탈,KOSDAQ
2698,058450,한주에이알티,KOSDAQ
2699,107640,한중엔시에스,KOSDAQ
2700,079170,한창산업,KOSDAQ
2701,054920,한컴위드,KOSDAQ
2702,457370,한켐,KOSDAQ
2703,002680,한탑,KOSDAQ
2704,098070,한텍,KOSDAQ
2705,455310,한화플러스제4호스팩,KOSDAQ
2706,498390,한화플러스제5호스팩,KOSDAQ
2707,034810,해성산업,KOSDAQ
2708,03481K,해성산업1우,KOSDAQ
2709,059270,해성에어로보틱스,KOSDAQ
2710,076610,해성옵틱스,KOSDAQ
2711,220180,핸디소프트,KOSDAQ
2712,900270,헝셩그룹,KOSDAQ
2713,214180,헥토이노베이션,KOSDAQ
2714,234340,헥토파이낸셜,KOSDAQ
2715,084990,헬릭스미스,KOSDAQ
2716,187660,현대ADM,KOSDAQ
2717,170030,현대공업,KOSDAQ
2718,319400,현대무벡스,KOSDAQ
2719,048410,현대바이오,KOSDAQ
2720,052260,현대바이오랜드,KOSDAQ
2721,016790,현대사료,KOSDAQ
2722,041440,현대에버다임,KOSDAQ
2723,039010,현대에이치티,KOSDAQ
2724,090850,현대이지웰,KOSDAQ
2725,460930,현대힘스,KOSDAQ
2726,092300,현우산업,KOSDAQ
2727,138360,협진,KOSDAQ
2728,011080,형지I&C,KOSDAQ
2729,308100,형지글로벌,KOSDAQ
2730,060560,홈센타홀딩스,KOSDAQ
2731,064240,홈캐스트,KOSDAQ
2732,039610,화성밸브,KOSDAQ
2733,126640,화신정공,KOSDAQ
2734,127980,화인써키트,KOSDAQ
2735,061250,화일약품,KOSDAQ
2736,097870,효성오앤비,KOSDAQ
2737,290270,휴네시온,KOSDAQ
2738,353190,휴럼,KOSDAQ
2739,090710,휴림로봇,KOSDAQ
2740,078590,휴림에이텍,KOSDAQ
2741,205470,휴마시스,KOSDAQ
2742,115160,휴맥스,KOSDAQ
2743,028080,휴맥스홀딩스,KOSDAQ
2744,175140,휴먼테크놀로지,KOSDAQ
2745,200670,휴메딕스,KOSDAQ
2746,065510,휴비츠,KOSDAQ
2747,215090,휴센텍,KOSDAQ
2748,263920,휴엠앤씨,KOSDAQ
2749,243070,휴온스,KOSDAQ
2750,084110,휴온스글로벌,KOSDAQ
2751,145020,휴젤,KOSDAQ
2752,024060,흥구석유,KOSDAQ
2753,010240,흥국,KOSDAQ
2754,189980,흥국에프엔비,KOSDAQ
2755,037440,희림,KOSDAQ
2756,238490,힘스,KOSDAQ
